created_at,id,text,user/id,user/name,user/location,user/url,lang,timestamp_ms,TARGET
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"Mooi voorbeeld van spelen met cijfers!

@MinPres @rivm @geertwilderspvv #spelenMetCijfers #COVID19 #Corona… https://t.co/WfGBDL2LRb",1.25E+18,#Blijfthuis,,,nl,1.59E+12,1
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,#27Abr #Zulia #Covid19 | Pandemia agudiza situación de los venezolanos en el exterior https://t.co/jSbSjHjF5Q,60940059,Diario La Verdad,"Maracaibo, Venezuela",http://www.laverdad.com,es,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @eobdkmunicipal: #OdishaFightsCoronavirus 
Sanitization of Shelter for Urban Homeless (SUH) for #COVID19 creating hygienic environment f…",241458756,𝐌𝐨 𝐒𝐚𝐫𝐤𝐚𝐫_𝐌𝐲 𝐆𝐨𝐯𝐞𝐫𝐧𝐦𝐞𝐧𝐭🇮🇳,भारत_ଓଡ଼ିଶା,https://twitter.com/hashtag/NewOdisha?s=09,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @ubctvuganda: COVID-19 UPDATE: 5 patients who have recovered from #COVID19 have been discharged today.  
▪️ 3 from Entebbe Hospital 
▪️…",8.04E+17,Mukundane Micheal,"Kampala, Uganda",,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @anasinbox: क्या ये देश के साथ गद्दारी नहीं है? कृपाशंकर/शोभा/शैलेश ने ऐसा अपराध है जिसकी कोई माफी नहीं। चूंकि मैं गाँधीवादी हूं। हिंसा…,1.22E+18,Mohd Waseem محمد واشىم,,,hi,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"#Iran, #Russia should increase cooperation against #coronavirus, continue trade: #Rouhani: https://t.co/6NkKacylve",3000018935,FDD’s Center on Economic & Financial Power (CEFP),,https://www.fdd.org/projects/center-on-economic-and-financial-power/,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @BerkeleyLab: Although most basic research has been suspended by the #coronavirus pandemic, some labs remain open as physicists and chem…",1.14E+18,Kurt Stoll,"Deep River/Petawawa, Ontario",https://ca.linkedin.com/in/kurt-stoll-2ba785152,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @ShehuSani: The European  #COVID19 Patients and the Medics attending to them in the wards are visible even on YouTube;Our Patients are v…,1.20E+18,Dah-official-SAMWISE,"Lagos, Nigeria",,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"Merhaba linkte numaramı bırakıyorum arayın iftardan sonra konuşalım

Link https://t.co/34iIzld4KJ

#COVID19 #Corona… https://t.co/QzJCo0WtbM",1.25E+18,Ayşe danla,,,tr,1.59E+12,1
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @snysineee: เออมันเริ่ดต้องเเบบนี้สิ!!!! #พรกฉุกเฉินฯ #COVID19 https://t.co/8v85F1sNok,7.45E+17,เอาชานม ไม่ใส่ท๊อปปิ้งค่ะ 🥤,,,th,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @deAdder: Cartoon for @chronicleherald  #Corona #coronavirus #COVID19 https://t.co/2wZQUAhrvu,19623020,teflonsteve,New Brunswick,,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,Infect them all,496391544,Eoin Leech,,,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @derekjames150: The Tory Government's mantra is ""We've followed the science"". But, even that's a LIE! SAGE's Sir Patrick Vallance warned…",1360020834,Jane Brain,,,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,https://t.co/TRJQTshwhi #ThinkNews #COVID19,1.21E+18,THINK BLOGGERS,,,und,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"अरे चौरसिया जी बुलंदशहर में 2 साधुयों के बारे में भी लिख देते एक दो ट्वीट।

या पालघर चिल्लाते चिल्लाते गले की नसें… https://t.co/Flm20twRtg",9.06E+17,Subhash Jadav,"Gujarat, India",,hi,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @SiliconBandits: @jamesfox718 @AJB417 @HillaryClinton Wrong again #libtard. Smart #Republicans wear the cap on the left. #Moron #Liberal…,3376927462,StopTheMadness,,http://s.click.aliexpress.com/e/baGkDURQ,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @NilsMelzer: What a staggering lack of political vision:
We KNOW we cannot leave a habitable planet to our children without drastically…",296042534,Steve Cleary,,,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @ANI: 1594 new cases and 51 deaths reported in last 24 hours. India's total number of #Coronavirus positive cases rises to 29,974 (inclu…",9.58E+17,नमो आर्मी 🇮🇳,stay active ,,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"#AUTOS 🚘 #Solidaridad #Coronavirus
#Ford donó a @CruzRojaArg 20.000 protectores faciales producidos por voluntarios… https://t.co/ccVo6DvL07",114879626,Jota Leonetti | Transito 🚘,Buenos Aires,http://www.JotaLeonetti.com.ar,es,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @olgabarbosa: No me canso de decirlo: CUANTO TALENTO HAY EN NUESTRA MACROZONA 💃 Vamos por la descentralización que nos hará tanto bien a…,493266210,Ilona I. Concha,"Valdivia, Chile",http://www.ciencias.uach.cl/instituto/bioquimica_microbiologia/investigacion/en/ilona_concha.htm,es,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @NanJ_Sekaishi: ベトナム勝利の歴史

南部のチャンパーが1600年以上存続する
13世紀 vsモンゴル帝国
20世紀 vsフランス(インドシナ戦争)
　　　  vsアメリカ(ベトナム戦争)
　　　  vs中国(中越戦争で人民解放軍大打撃)
21世紀 vsコ…",484445699,あなこ@良縁祈願 _:(´ཀ`」∠):_ =3,巨乳になりたいです。,https://twitter.com/search?q=from%3A__WCLOVERANACO%20%22%E2%84%83%22,ja,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @KetanJ0: A whole stack of really valuable illustrations of how deceptive photography can make crowds in public spaces look bigger. 

Su…",2427244933,Nicholas Weaver,"Berkeley, CA",http://www.icsi.berkeley.edu/~nweaver,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,#CoronaVirus means many of us are spending more time online than before. This means it’s extra important to know ho… https://t.co/hGwdPrtUSO,1364108474,Citizens Advice Doncaster Borough,"Doncaster, England",https://sites.google.com/citizensadvice-doncasterborough.org/citizensadvicedoncasterborough/home,en,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"Ante los efectos y por medidas preventivas en la #Fase3 del #COVID19, la 8va #SesiónExtraordinariaDeCabildo fue lle… https://t.co/ETDO3D6wmS",1347547981,Toño Gaspar,,,es,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"Ahora, más que nunca, las ONGs necesitamos de tu colaboración para evitar el contagio de la #COVID19 en poblaciones… https://t.co/I3UpHjhYEE",460860631,Oxfam Intermón en Alicante,"Alicante, España",,es,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @AndreaAraozBol: No se supone que las pruebas son limitadas?? Por qué y COMO es que Camacho consiguió una? un escozor en la garganta no…,1.23E+18,Erika,,,es,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @uclg_org: NOTA DE PRENSA👇🏼

🗞️No te pierdas cómo los gobiernos locales y regionales están garantizando la prestación de servicios públi…",1347753020,Edwin Miño Arcos,Ecuador,http://edwin-mino.blogspot.com/,es,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"""Sexual and reproductive health services, including safe abortion, are essential, life-saving care. This does not c… https://t.co/Yz2ftrfBVU",21677764,Oxfam Canada,Canada,http://www.oxfam.ca,en,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @snysineee: เออมันเริ่ดต้องเเบบนี้สิ!!!! #พรกฉุกเฉินฯ #COVID19 https://t.co/8v85F1sNok,280655101,MM♡ กูซูเกิว💙🧡,,,th,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @DChaurasia2312: महाराष्ट्र के औरंगाबाद में सामूहिक नमाज में शामिल होने के लिए जा रहे लोगों को रोकने गई पुलिस टीम पर हमला हुआ है। हमले…,2902537764,Manash Raj,"Saharsa, India",https://fb.com/krishu.x3,hi,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @CatEnComu: @apastormartinez @AinaVS @mic_albarello @jperezrey @NuriaLozanoMont 👨‍🏫 @apastormartinez és professor de Dret del Treball i…,1.08E+18,littleforegner,Terrassa,,ca,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @RT_com: #Turkey sends medical supplies &amp; protective equipment to #US

#COVID19

https://t.co/SGACIbrmnq https://t.co/xYIOVnKD5v",205107068,Sagir Khan ♿️,Dhaka,http://sagir42.wordpress.com,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @SimounIsMe: We strongly support Madrona filing a case against this arrogant Spanish National. And kudos btw to @rapplerdotcom for publi…,53885664,Mike L™👊🏽✌🏽🇵🇭,Land of Ophir (Maharlika) 🇵🇭,http://www.thegodculture.com,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @wonder_m_r: Ahora que estamos en cuarentena por el #COVID19 ha aumentado el interés por tener plantas y cuidarlas. Lamentablemente no t…,1.12E+18,manuel chavarria lemus,,,es,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @NacionalMatanza: 📍URGENTE en la #Clínica #LosCedros de #SanJusto en #LaMatanza, falleció un #AdultoMayor de #Hurllinghan por #Coronavir…",9.84E+17,Victor Licata,"Buenos Aires, Argentina",,es,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @rapperllove: #FreeStream: L-Love ""Gotta Level Up (#LoFiHipHop)"" ft. Sav One https://t.co/kuClQKibhv a #Soundtrack true to my life. Just…",1.15E+18,Film Music Tracks,World,,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @DrDenaGrayson: ⚠️Doctor who caught #coronavirus in #Russia’s cosmonaut training facility died after “jumping” from a window amid allega…,7.81E+17,Brenda P. Williamson* #healthcare4all * #stayhome,,http://www.brendaperrottwilliamson.wordpress.com,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @AlaneAdamsBooks: Can you believe it’s our 7th week of quarantine? 🤯 #TeacherAppreciationWeek is coming up but we’ve decided y’all deser…,7.59E+17,Lesly Chenevert,"Texas, USA",https://www.donorschoose.org/L.Chenevert,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,How the Nigerian Tech environment is coming together to help their fellow entrepreneurs #Entrepreneurs #tech… https://t.co/S4sAOEUw30,7.65E+17,Frederick Fyle,"London, Hong Kong,  Nairobi",http://www.frederickfyle.com,en,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @Artortoise_full: Berhati-hati dalam setiap apa yang kita kongsikan.

#Ramadan #artortoiseMY #COVID19 #Staysafe #DudukRumah https://t.co…",293997791,Teghue DAHKNESS,"Kajang, Selangor",http://itsalifazizan.wordpress.com,in,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"📄 El #INSST publica:

""Directrices de buenas prácticas en las obras de construcción""

Medidas para la prevención de… https://t.co/yXT3y2fP9e",4848853869,GVA Invassat,"Comunidad Valenciana, España",http://www.invassat.gva.es/,es,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @Hongte05806068: มีแค่ความรักชาติมันไม่พอ แต่คุณต้องมีสมองและความสามารถในการบิหารประเทศด้วย !!  กลับไปทำหน้าที่ทหารหาญของคุณเถอะ ก่อนจะพ…,3335992279,The Jazz,,,th,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @Profdilipmandal: सादर नमन. 

हेड कॉन्स्टेबल श्री.चंद्रकांत पेंदूरकर और श्री. संदीप सुर्वे को सादर नमन, जो अपना कर्तव्य निभाते हुए शहीद…",1.10E+18,Aryan YADAV,,,hi,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,#PracticeManagement: Coronvirus Q&amp;A with Anthony Fauci MD https://t.co/5uIZzTz4Fc #COVID19 #Coronavirus… https://t.co/8N1Squcr5H,856608218,CuraScript SD,"Lake Mary, FL",http://www.curascriptsd.com,en,1.59E+12,1
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @alexlodo94: OJO Granada.. #COVID19.

Ayer @sanidadgob notificaba 136 nuevos contagios en Andalucía. 85 de ellos en Granada. Un 62%.

Ho…",1555779109,SGC🇪🇸,"Granada, España",,es,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @Knooliet: Ubwo dukomeza gukangurirwa kwirinda Icyorezo cya #COVID19 turakangurirwa gukoresha agapfukamunwa nka bumwe muburyo bunoze bwo…,1100592672,Kayonza District,"Eastern Province, Rwanda",http://www.kayonza.gov.rw,in,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @businessline: #Nobel Laureate #TasukuHonjo refutes claims of novel #coronavirus being man-made https://t.co/wMDm0AraMj #covid19  #Socia…,99475772,InfrajobsIndia,Mumbai,http://www.infrajobsindia.com,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"RT @nayibbukele: Este lunes 27 de abril, realizamos 1,255 pruebas de #COVID19

1,233 negativas / 22 positivas

Todos locales: 

5 de San Sa…",1.25E+18,Kaiale,,,es,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @SATSE_Madrid: Los fallecidos y miles de profesionales infectados por #COVID19 por la falta de medidas de protección colectiva adecuadas…,9.71E+17,IZAFRA,"Cuenca, Castilla-La Mancha",,es,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,RT @haleemak_: Oh my god. I want to cry. This is... the percentage of positive tests conducted in the last 24 hours. Not the infection rate…,451668336,m,Winterfell,,en,1.59E+12,0
Tue Apr 28 12:15:05 +0000 2020,1.26E+18,"Real-time #coronavirus surveillance systems are helping scientists monitor mutations in the virus, track its moveme… https://t.co/Tc4QtgHZ6u",9.03E+17,Resolve to Save Lives,New York City,https://www.resolvetosavelives.org,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @JerryHicksUnite: @afneil @GMB This was in March .... 
Richard Horton of the Lancet @TheLancet torches Boris Johnson's Tory Government’s…",128877911,Helen M Smith,United Kingdom,https://helenmarysmith.wordpress.com/,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"📷 静寂 #原宿 #表参道 

#COVID19 
.
.
 📢  #SILENCE .☆.. 
#OtherTakes a GALLERY 〜 #CAPSPHOTO @CANNOsan : #Photo_by_CANNO ©H.… https://t.co/7KUE9zRvVX",78701856,日々の #空でつながる 復興祈願,ネットの中、、いわゆるネッ中 時々 ✒原宿オフィス↔アトリエ,http://www.facebook.com/cannosan,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,Om Shanti. He was doing his duty. Sacrifice was for countrymen.,1114490359,"Udaybir Yadav , free lance Crusader, President RWA","Gurgaon Haryana, India",,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,Piers @piersmorgan brings up the fact that Covid19 was downgraded on 19th March but I brought this up 4 weeks ago.… https://t.co/6GW2lk14a8,219705857,The New 1984 T-101,Skynyet,,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"Curious to know the difference between #OpenStreets, #SharedStreets, &amp; #FilteredStreets? Me too! 

Take a look at o… https://t.co/JsuhoDwIQc",1.03E+18,Tab Combs,"North Carolina, USA",,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @Kainat5094: لوجی میرے🌹 13k🌹 فالورز 
مکمل ہوئے جس پر آپ سب کی ❤ سے مشکور ہوں۔
آپ آج کی افطاری مٹھائی سے کرلو ایک ایک لو زیادہ نہیں😊
#COV…",1.06E+18,samar,Pakistan,,ur,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,The #COVID19 pandemic shows us what has always been true about essential workers: we’ve always relied on them.… https://t.co/5MRx0IO7N6,1591199270,Stand Up KC,"Kansas City, MO",http://www.standupkc.org,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,RT @ShayarImran: अपने किरदार को तू बना आईना,1.20E+18,Firoz~فیروز,India,,hi,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,RT @IPMontevideo: ¿Al aire libre en tiempos de #COVID19? Aquí algunas recomendaciones prácticas compartidas a través del programa @UnibiciU…,114924096,Diego Vallarino,Desde la #Aldea,,es,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,Do you know when your state's shelter-in-place orders will expire? Some local jurisdictions are seeking to ease res… https://t.co/ILH1LSeKm5,36357777,SOCMA,"Arlington, VA",http://www.socma.org,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,Nigerians now requires inter State permit to enter some states in Nigeria . #COVID19 will bring out some hidden Tru… https://t.co/LD2iOyoVpH,288744927,Femi Babade Jaburata,lagos Nigeria,,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"‘Coronavirus: Lessons of a pandemic’ Webinar: Experts in public health from the Americas, gathered to discuss the l… https://t.co/HoVn4XeGqN",1018272679,IFIC Updates,,http://www.integratedcarefoundation.org/,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @gakuhihangaku: 韓国語でも書きました。
やさしい日本語、英語、中国語(簡体字/繁体字)、韓国語で書かれています。(台湾語ではありません、ごめんなさい)
https://t.co/SYFwYxpeQQ
#学生に予算を #大学にも予算を",101150986,Wataru Kajihara,"Tokyo, Japan",,ja,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @Jim_Jordan: Attorney General Barr’s Memo to U.S. Attorneys: 

“The Constitution is not suspended in times of crisis.” 

The Attorney Ge…",9.75E+17,Southern MAGA,,,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @9NEWSNANCY: This video was removed from YouTube tonight right as the @IngrahamAngle was ending.
👉🏼If you believe your thoughts are bein…",3677594795,Beth Neale,Central NY State,,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"#Coronavirus (Mantenha ambientes ventilados) ~Ouça Atualizações na Região NORDESTE~

https://t.co/MDNBhDJQER",195511322,TuneIn Brasil,Brasil,http://tunein.com/,pt,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @JAMA_current: #WatchAgain: From April 27  https://t.co/VqNAk3OFaH

The U.S. spends more on health care than any other nation. Will the…",8.70E+17,Pub Health Monitor,,,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @PoulomiMSaha: Want to know how far ahead the world is on the road to finding a vaccine (our best bet, so far) to beat #COVID19? Read on…",110318156,#BanElectoralBonds #BanEVM #SaveRTI #NoAadhar,,,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"WEBINAR:

The @WHO  &amp; @TFGH are hosting 'Global Health Compassion Rounds' which are safe spaces to discuss topics o… https://t.co/QGnKDqwwS2",65064852,THET,"London, United Kingdom",https://www.thet.org/covid-19/hwaf/,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @RichMarrio: Fam Easter Monday — #EasterWithEdem @iamedem 
#Gbevunation #Snappysnacks #Covid19 #Edem #Foodtech 

 https://t.co/rI6ypOr7Zh",1.18E+18,BrightBhim,"Greater Accra, Ghana",,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"Pemerintahan di seluruh dunia saat ini memberikan keringanan pajak bagi industri, pelaku usaha dan rumah tangga dal… https://t.co/1LfSMvClP0",137894459,World Bank Indonesia,,http://www.worldbank.org/indonesia,in,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"DYK: Due to the unprecedented need created by the #COVID19 pandemic, an emergency #globaldayofgiving called… https://t.co/HP6xi9lBFh",49665694,ChildServ,"Chicago, IL",http://www.childserv.org,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @momosiba2: 今日のコハル🐕とコトラ🐕‍🦺
今夜の濃厚接触🤣

#コロナに負けるな世界
#COVID19に負けるな世界 https://t.co/VuOWzRhFmm",452940035,てっぺ〜,いつもあなたの背後に,,ja,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,RT @mutludc: Turkey’s Syrian refugees among hardest hit amid #coronavirus pandemic @almonitor https://t.co/YIOMz8LNTZ,8.44E+17,Thomas   Weymann,"Berlin, Deutschland",,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,Bafikile bodokotela base Cuba kuleli kutewulekelela kulwa nekusabalala kwe #CoronaVirus.Kunemibono leyehlukene ngal… https://t.co/o0E73ovdNl,1.17E+18,SABC Tindzaba,,,in,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @thaich8: วันนี้น้องโอห์มมาร่วมกันแพ็คสิ่งของอุปกรณ์ทางการแพทย์ กับโครงการ ""ช่อง 8 ร่วมใจช่วยทีมแพทย์ สู้ภัยโควิด-19"" เพื่อนำส่งไปบริจาค…",1.07E+18,Hbr.Diaw💕,"ระยอง, ประเทศไทย",,th,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @LAVonlus: Con lockdown per emergenza #COVID19 sperimentiamo disagi della reclusione in casa, con strees sempre maggiore. Ma per gli ani…",8.49E+17,a.den,"Milano, Lombardia",,it,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,I really enjoyed doing this podcast with Louisa. Her infectious and genuine interest in maths is catching. We talk… https://t.co/BteLjigfPt,412548718,Kit Yates,"Oxford, England",http://www.kityates.com,en,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"Informe ministerial sobre #Coronavirus. La Secretaria de Acceso a la Salud @carlavizzotti dijo que ""El 60 por cient… https://t.co/LEl789C4Ck",67334466,Televisión Pública,Argentina,http://www.tvpublica.com.ar,es,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"@GovAndyBeshear  👀

You gotta real Winner here Kentucky! 🤮

#KENTUCKY #BBN",34986102,Christopher Wilson," Echo, UT 84024",http://m.youtube.com/watch?gl=US&hl=en&client=mv-rim&v=MDIBMaCTwFw,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,RT @XHNews: #Coronavirus: Portugal starts using talking drones to tell people to stay at home https://t.co/JSDS1v503l https://t.co/c9OqhZSe…,1.19E+18,Samarappulige Priyantha,,,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"Prayer in the Midst of Covid19
Join us!
@YWforA
@PYNance
#prayer
#covid19
https://t.co/fGx83xYrkI https://t.co/o0JDDeJSLJ",19980678,CWA LAC,Washington. DC,http://concernedwomen.org,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,Wie und wann setzen sich die Menschen in Deutschland mit der Coronakrise auseinander? Das zeigen Analysen über „Soc… https://t.co/eQ1G3hknO2,625380811,IQVIA Germany,"Frankfurt am Main, Deutschland",http://www.IQVIA.de,de,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,RT @Human1stMD: This is awful. And I hate to detract but is frightening because after seeing how devastated the staff in my NH was today (n…,248770692,Gabrielle,,,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"Per a les teves gestions amb l’Ajuntament de Barcelona durant l’estat d’alerta, fes servir si us plau l’Oficina Vir… https://t.co/3Rh3rTfuP5",507217946,BCN EcologiaUrbana,"Barcelona, Catalunya",https://ajuntament.barcelona.cat/ecologiaurbana,ca,1.59E+12,1
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,RT @dicesmx: ¡Nada le parece! #AMLO ninguna medida que sea a favor de salvar a las empresas afectadas por la crisis sanitaria de #COVID19 e…,1851548684,Marisela Curiel,,,es,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @abpmajhatv: नाशिक : मालेगावमध्ये 2 पोलीस कर्मचाऱ्यांना कोरोनाची लागण, आज सकाळी 36 रुग्णांचा रिपोर्ट पॉझिटिव्ह आला, त्यात दोन पोलिसांचा…",9.43E+17,ती श्रीमंतांची मानवता मी गरिबांचा कोरोना,North Sentinel ,,mr,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,RT @grta_project: NEW BLOG - #COVID19 lockdown is affecting rural populations. The GRTA Indian partners have refocused their family nutriti…,255433691,Gram Vaani,"New Delhi, India",http://www.gramvaani.org,en,1.59E+12,0
Tue Apr 28 12:15:06 +0000 2020,1.26E+18,"RT @DariaHassQT: Constantly caught with their pants down - this is what you get when you elect a Tory, someone who:
 a) doesn’t know how to…",2943643384,Anne,,,en,1.59E+12,0
Tue Apr 28 12:15:07 +0000 2020,1.26E+18,"RT @TV9Bharatvarsh: जुलाई के अंत तक कोरोना फ्री होगा इंडिया? खास कवरेज @nishantchat के साथ सिर्फ @TV9Bharatvarsh पर.

@shrigurupawanji | @m…",2852841188,Kill Bill Pandey,BHARAT KE DIL ME,,hi,1.59E+12,0
Tue Apr 28 12:15:07 +0000 2020,1.26E+18,RT @uaevoiceurdu: امارات نے آرمینیا اور انڈونیشیا کو کوویڈ 19 کی روک تھام میں مدد کے لئے طبی امداد بھیج دی ہے @uaevoiceurdu #Armenia #Indon…,1.19E+18,Jam,xx,,ur,1.59E+12,0
Tue Apr 28 12:15:07 +0000 2020,1.26E+18,"RT @AngelaRayner: PM today spoke of ‘success’ in #COVID19 battle, however the UK has one of the highest number of deaths from #Coronavirus…",799781480,Donna,Thornton UK,,en,1.59E+12,0
Tue Apr 28 12:15:07 +0000 2020,1.26E+18,"RT @CiroGomezL: ""Para enfrentar la crisis económica causada por el #COVID19, el presidente @lopezobrador_ no ayuda, ni se deja ayudar. Pero…",114623142,ALEX MARTINEZ,CDMX,http://ww.exito-inmobiliaria.com,es,1.59E+12,0
Tue Apr 28 12:15:07 +0000 2020,1.26E+18,"He SUPPRESSED TESTS @morningmika!!!

He has suppressed tests from the start! Jared tried to.profiteer off tests. Tr… https://t.co/xGUt4IR73Z",606907410,TRUMP WASTED 2 MONTHS 😷,United States,,en,1.59E+12,1
Tue Apr 28 12:15:07 +0000 2020,1.26E+18,"RT @abujagodfather: @Zlatan_Ibile in the 2025😭💔

Nigerians | #LongLiveNnamdiKanu | #LagosLockdown | Buhari | Oprah | #ashaimanjunction | #S…",7.23E+17,Victor Ndubuisi,"Abuja, Nigeria",,en,1.59E+12,0
